681,04-17,16:33:28.2264642+03:00,1618666408.22646,-0.4,89.3
682,04-17,16:33:28.2274646+03:00,1618666408.22746,-0.4,89.3
683,04-17,16:33:28.2604478+03:00,1618666408.26045,-0.4,89.3
684,04-17,16:33:28.2614469+03:00,1618666408.26145,-0.4,89.3
685,04-17,16:33:28.2934266+03:00,1618666408.29343,-0.4,89.3
686,04-17,16:33:28.3224460+03:00,1618666408.32341,-0.4,89.3
687,04-17,16:33:28.3254117+03:00,1618666408.32641,-0.4,89.3
688,04-17,16:33:28.3574068+03:00,1618666408.35741,-0.4,89.3
689,04-17,16:33:28.3933889+03:00,1618666408.39439,-0.4,89.3
690,04-17,16:33:28.3953669+03:00,1618666408.39537,-0.4,89.3
691,04-17,16:33:28.4303483+03:00,1618666408.43135,-0.4,89.3
692,04-17,16:33:28.4333486+03:00,1618666408.43335,-0.4,89.3
693,04-17,16:33:28.4543353+03:00,1618666408.45434,-0.4,89.2
694,04-17,16:33:28.4873177+03:00,1618666408.48732,-0.4,89.2
695,04-17,16:33:28.4893384+03:00,1618666408.48934,-0.4,89.2
696,04-17,16:33:28.5263197+03:00,1618666408.52632,-0.4,89.2
697,04-17,16:33:28.5283010+03:00,1618666408.5283,-0.4,89.2
698,04-17,16:33:28.5583007+03:00,1618666408.5583,-0.4,89.2
699,04-17,16:33:28.5852686+03:00,1618666408.58527,-0.4,89.2
700,04-17,16:33:28.5872708+03:00,1618666408.58727,-0.4,89.2
701,04-17,16:33:28.6162507+03:00,1618666408.61625,-0.4,89.2
702,04-17,16:33:28.6552279+03:00,1618666408.65523,-0.4,89.2
703,04-17,16:33:28.6562275+03:00,1618666408.65623,-0.4,89.2
704,04-17,16:33:28.6862153+03:00,1618666408.68622,-0.4,89.2
705,04-17,16:33:28.6882218+03:00,1618666408.68822,-0.4,89.2
706,04-17,16:33:28.7131953+03:00,1618666408.7132,-0.4,89.2
707,04-17,16:33:28.7521725+03:00,1618666408.75217,-0.4,89.2
708,04-17,16:33:28.7541721+03:00,1618666408.75417,-0.4,89.2
709,04-17,16:33:28.7881509+03:00,1618666408.78815,-0.4,89.2
710,04-17,16:33:28.7891528+03:00,1618666408.79016,-0.4,89.2
711,04-17,16:33:28.8211330+03:00,1618666408.82113,-0.4,89.2
712,04-17,16:33:28.8221382+03:00,1618666408.82214,-0.4,89.2
713,04-17,16:33:28.8451188+03:00,1618666408.84612,-0.4,89.2
714,04-17,16:33:28.8840966+03:00,1618666408.8841,-0.4,89.2
715,04-17,16:33:28.8860951+03:00,1618666408.8861,-0.4,89.2
716,04-17,16:33:28.9136945+03:00,1618666408.91369,-0.4,89.2
717,04-17,16:33:28.9516733+03:00,1618666408.95167,-0.4,89.2
718,04-17,16:33:28.9526710+03:00,1618666408.95367,-0.4,89.2
719,04-17,16:33:28.9806549+03:00,1618666408.98065,-0.4,89.3
720,04-17,16:33:28.9816534+03:00,1618666408.98265,-0.4,89.3
721,04-17,16:33:29.0116347+03:00,1618666409.01163,-0.4,89.3
722,04-17,16:33:29.0456183+03:00,1618666409.04562,-0.4,89.3
723,04-17,16:33:29.0476148+03:00,1618666409.04761,-0.4,89.3
724,04-17,16:33:29.0795973+03:00,1618666409.0796,-0.4,89.3
725,04-17,16:33:29.0805954+03:00,1618666409.08159,-0.4,89.3
726,04-17,16:33:29.1105809+03:00,1618666409.11058,-0.4,89.3
727,04-17,16:33:29.1415602+03:00,1618666409.14156,-0.4,89.3
728,04-17,16:33:29.1425766+03:00,1618666409.14258,-0.4,89.3
729,04-17,16:33:29.1855347+03:00,1618666409.18553,-0.4,89.3
730,04-17,16:33:29.1875350+03:00,1618666409.18753,-0.4,89.3
731,04-17,16:33:29.2115207+03:00,1618666409.21152,-0.4,89.3
732,04-17,16:33:29.2445012+03:00,1618666409.2445,-0.4,89.3
733,04-17,16:33:29.2455021+03:00,1618666409.2455,-0.4,89.3
734,04-17,16:33:29.2745023+03:00,1618666409.2745,-0.4,89.3
735,04-17,16:33:29.3074678+03:00,1618666409.30747,-0.4,89.3
736,04-17,16:33:29.3094657+03:00,1618666409.30947,-0.4,89.3
737,04-17,16:33:29.3424447+03:00,1618666409.34244,-0.4,89.3
738,04-17,16:33:29.3434447+03:00,1618666409.34344,-0.4,89.3
739,04-17,16:33:29.3744300+03:00,1618666409.37443,-0.4,89.3
740,04-17,16:33:29.4094082+03:00,1618666409.41041,-0.4,89.2
741,04-17,16:33:29.4114056+03:00,1618666409.41141,-0.4,89.2
742,04-17,16:33:29.4440856+03:00,1618666409.44409,-0.4,89.2
743,04-17,16:33:29.4470826+03:00,1618666409.44708,-0.4,89.2
744,04-17,16:33:29.4690708+03:00,1618666409.47007,-0.4,89.2
745,04-17,16:33:29.5030534+03:00,1618666409.50305,-0.4,89.2
746,04-17,16:33:29.5040517+03:00,1618666409.50405,-0.4,89.2
747,04-17,16:33:29.5370308+03:00,1618666409.53703,-0.4,89.2
748,04-17,16:33:29.5690124+03:00,1618666409.56901,-0.4,89.2
749,04-17,16:33:29.5700292+03:00,1618666409.57003,-0.4,89.2
750,04-17,16:33:29.6070113+03:00,1618666409.60701,-0.4,89.2
751,04-17,16:33:29.6089949+03:00,1618666409.60899,-0.4,89.2
752,04-17,16:33:29.6369741+03:00,1618666409.63697,-0.4,89.2
753,04-17,16:33:29.6719584+03:00,1618666409.67196,-0.4,89.2
754,04-17,16:33:29.6739519+03:00,1618666409.67395,-0.4,89.2
755,04-17,16:33:29.7039346+03:00,1618666409.70393,-0.4,89.2
756,04-17,16:33:29.7049357+03:00,1618666409.70494,-0.4,89.2
757,04-17,16:33:29.7359188+03:00,1618666409.73692,-0.4,89.2
758,04-17,16:33:29.7728968+03:00,1618666409.7729,-0.4,89.2
759,04-17,16:33:29.7749020+03:00,1618666409.7749,-0.4,89.2
760,04-17,16:33:29.7978808+03:00,1618666409.79788,-0.4,89.2
761,04-17,16:33:29.8358607+03:00,1618666409.83586,-0.4,89.2
762,04-17,16:33:29.8368582+03:00,1618666409.83686,-0.4,89.2
763,04-17,16:33:29.8678432+03:00,1618666409.86784,-0.3,89.2
